249,building,bakehouse
250,building,civic
251,building,fire_station
252,building,government
253,building,hospital
254,building,kindergarten
255,building,public
256,building,school
257,building,toilets
258,building,train_station
259,building,transportation
260,building,university
261,building,barn
262,building,conservatory
263,building,cowshed
264,building,farm_auxiliary
265,building,greenhouse
266,building,slurry_tank
267,building,stable
268,building,sty
269,building,grandstand
270,building,pavilion
271,building,riding_hall
272,building,sports_hall
273,building,stadium
274,building,hangar
275,building,hut
276,building,shed
277,building,carport
278,building,garage
279,building,garages
280,building,parking
281,building,digester
282,building,service
283,building,transformer_tower
284,building,water_tower
285,building,beach_hut
286,building,bunker
287,building,bridge
288,building,castle
289,building,construction
290,building,container
291,building,gatehouse
292,building,roof
293,building,ruins
294,building,tent
295,building,tree_house
296,building,yes
297,craft,undefined
298,craft,agricultural_engines
299,craft,atelier
300,craft,bakery
301,craft,basket_maker
302,craft,beekeeper
303,craft,blacksmith
304,craft,boatbuilder
305,craft,bookbinder
306,craft,brewery
307,craft,builder
308,craft,cabinet_maker
309,craft,car_painter
310,craft,carpenter
311,craft,carpet_layer
312,craft,caterer
313,craft,chimney_sweeper
314,craft,cleaning
315,craft,clockmaker
316,craft,confectionery
317,craft,cooper
318,craft,dental_technician
319,craft,distillery
320,craft,door_construction
321,craft,dressmaker
322,craft,electronics_repair
323,craft,embroiderer
324,craft,electrician
325,craft,engraver
326,craft,floorer
327,craft,gardener
328,craft,glaziery
329,craft,goldsmith
330,craft,grinding_mill
331,craft,handicraft
332,craft,hvac
333,craft,insulation
334,craft,interior_work
335,craft,jeweller
336,craft,joiner
337,craft,key_cutter
338,craft,locksmith
339,craft,metal_construction
340,craft,mint
341,craft,musical_instrument
342,craft,oil_mill
343,craft,optician
344,craft,organ_builder
345,craft,painter
346,craft,parquet_layer
347,craft,photographer
348,craft,photographic_laboratory
349,craft,piano_tuner
350,craft,plasterer
351,craft,plumber
352,craft,pottery
353,craft,printer
354,craft,printmaker
355,craft,rigger
356,craft,roofer
357,craft,saddler
358,craft,sailmaker
359,craft,sawmill
360,craft,scaffolder
361,craft,shoemaker
362,craft,sculptor
363,craft,signmaker
364,craft,stand_builder
365,craft,stonemason
366,craft,stove_fitter
367,craft,sun_protection
368,craft,tailor
369,craft,tiler
370,craft,tinsmith
371,craft,toolmaker
372,craft,turner
373,craft,upholsterer
374,craft,watchmaker
375,craft,water_well_drilling
376,craft,window_construction
377,craft,winery
378,emergency,undefined
379,emergency,ambulance_station
380,emergency,defibrillator
381,emergency,landing_site
382,emergency,emergency_ward_entrance
383,emergency,dry_riser_inlet
384,emergency,fire_alarm_box
385,emergency,fire_extinguisher
386,emergency,fire_hose
387,emergency,fire_hydrant
388,emergency,water_tank
389,emergency,suction_point
390,emergency,lifeguard
391,emergency,life_ring
392,emergency,lifeguard_base
393,emergency,lifeguard_place
394,emergency,lifeguard_tower
395,emergency,lifeguard_platform
396,emergency,assembly_point
397,emergency,phone
398,emergency,siren
399,emergency,ses_station
400,emergency,drinking_water
401,geological,undefined
402,geological,moraine
403,geological,outcrop
404,geological,palaeontological_site
405,geological,volcanic_caldera_rim\t
406,geological,volcanic_vent
407,geological,volcanic_lava_field
408,geological,columnar_jointing
409,healthcare,undefined
410,healthcare,alternative
411,healthcare,audiologist
412,healthcare,birthing_center
413,healthcare,blood_bank
414,healthcare,blood_donation
415,healthcare,counselling
416,healthcare,dialysis
417,healthcare,hospice
418,healthcare,laboratory
419,healthcare,midwife
420,healthcare,nurse
421,healthcare,occupational_therapist
422,healthcare,optometrist
423,healthcare,physiotherapist
424,healthcare,podiatrist
425,healthcare,psychotherapist
426,healthcare,rehabilitation
427,healthcare,sample_collection
428,healthcare,speech_therapist
429,healthcare,vaccination_centre
430,highway,undefined
431,highway,motorway
432,highway,trunk
433,highway,primary
434,highway,secondary
435,highway,tertiary
436,highway,unclassified
437,highway,residential
438,highway,motorway_link
439,highway,trunk_link
440,highway,primary_link
441,highway,secondary_link
442,highway,tertiary_link
443,highway,living_street
444,highway,service
445,highway,pedestrian
446,highway,track
447,highway,bus_guideway
448,highway,escape
449,highway,raceway
450,highway,road
451,highway,footway
452,highway,bridleway
453,highway,steps
454,highway,corridor
455,highway,path
456,highway,sidewalk
457,highway,crossing
458,highway,cycleway
459,highway,proposed
460,highway,construction
461,highway,bus_stop
462,highway,elevator
463,highway,emergency_bay
464,highway,emergency_access_point
465,highway,give_way
466,highway,phone
467,highway,milestone
468,highway,mini_roundabout
469,highway,motorway_junction
470,highway,passing_place
471,highway,platform
472,highway,rest_area
473,highway,speed_camera
474,highway,street_lamp
475,highway,services
476,highway,stop
477,highway,traffic_mirror
478,highway,traffic_signals
479,highway,trailhead
480,highway,turning_circle
481,highway,turning_loop
482,highway,toll_gantry
483,historic,undefined
484,historic,aircraft
485,historic,aqueduct
486,historic,archaeological_site
487,historic,battlefield
488,historic,bomb_crater
489,historic,boundary_stone
490,historic,building
491,historic,cannon
492,historic,castle
493,historic,castle_wall
494,historic,charcoal_pile
495,historic,church
496,historic,city_gate
497,historic,citywalls
498,historic,creamery
499,historic,farm
500,historic,fort
501,historic,gallows
502,historic,highwater_mark
503,historic,locomotive
504,historic,manor
505,historic,memorial
506,historic,milestone
507,historic,monastery
508,historic,monument
509,historic,optical_telegraph
510,historic,pa
511,historic,pillory
512,historic,railway_car
513,historic,ruins
514,historic,rune_stone
515,historic,ship
516,historic,tank
517,historic,tomb
518,historic,tower
519,historic,vehicle
520,historic,wayside_cross
521,historic,wayside_shrine
522,historic,wreck
523,historic,yes
524,landuse,undefined
525,landuse,commercial
526,landuse,construction
527,landuse,education
528,landuse,industrial
529,landuse,residential
530,landuse,retail
531,landuse,allotments
532,landuse,farmland
533,landuse,farmyard
534,landuse,flowerbed
535,landuse,forest
536,landuse,meadow
537,landuse,orchard
538,landuse,vineyard
539,landuse,aquaculture
540,landuse,basin
541,landuse,salt_pond
542,landuse,brownfield
543,landuse,cemetery
544,landuse,depot
545,landuse,garages
546,landuse,grass
547,landuse,greenfield
548,landuse,greenhouse_horticulture
549,landuse,landfill
550,landuse,military
551,landuse,pasture
552,landuse,peat_cutting
